Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
3177,"t=23.02,h=36.05,p=1011.87",63,2,True,True
3178,"t=23.02,h=36.05,p=1011.87",62,2,True,True
3179,"t=23.02,h=36.05,p=1011.87",61,2,True,True
3180,"t=23.02,h=36.05,p=1011.87",63,2,True,True
3181,"t=23.02,h=36.05,p=1011.87",61,2,True,True
3182,"t=23.02,h=36.05,p=1011.87",62,2,True,True
3183,"t=23.02,h=36.05,p=1011.87",61,2,True,True
3184,"t=23.03,h=36.05,p=1011.90",61,2,True,True
3185,"t=23.03,h=36.05,p=1011.90",60,2,True,True
3186,"t=23.03,h=36.05,p=1011.90",61,2,True,True
3187,"t=23.03,h=36.05,p=1011.90",80,2,True,True
3188,"t=23.03,h=36.05,p=1011.90",61,29,True,True
3189,"t=23.03,h=36.05,p=1011.90",69,7,True,True
3190,"t=23.03,h=36.05,p=1011.90",61,8,True,True
3191,"t=23.03,h=36.05,p=1011.90",60,7,True,True
3192,"t=23.03,h=36.05,p=1011.90",61,6,True,True
3193,"t=23.03,h=36.05,p=1011.90",60,7,True,True
3194,"t=23.03,h=36.06,p=1011.89",62,6,True,True
3195,"t=23.03,h=36.06,p=1011.89",61,4,True,True
3196,"t=23.03,h=36.06,p=1011.89",62,2,True,True
3197,"t=23.03,h=36.06,p=1011.89",61,2,True,True
3198,"t=23.03,h=36.06,p=1011.89",62,2,True,True
3199,"t=23.03,h=36.06,p=1011.89",81,2,True,True
3200,"t=23.03,h=36.06,p=1011.89",62,31,True,True
3201,"t=23.03,h=36.06,p=1011.89",63,5,True,True
3202,"t=23.03,h=36.06,p=1011.89",62,2,True,True
3203,"t=23.03,h=36.04,p=1011.89",61,2,True,True
3204,"t=23.03,h=36.04,p=1011.89",62,2,True,True
3205,"t=23.03,h=36.04,p=1011.89",61,2,True,True
3206,"t=23.03,h=36.04,p=1011.89",62,2,True,True
3207,"t=23.03,h=36.04,p=1011.89",61,2,True,True
3208,"t=23.03,h=36.04,p=1011.89",62,2,True,True
3209,"t=23.03,h=36.04,p=1011.89",61,2,True,True
3210,"t=23.03,h=36.04,p=1011.89",62,2,True,True
3211,"t=23.03,h=36.04,p=1011.89",61,2,True,True
3212,"t=23.03,h=36.04,p=1011.89",63,39,True,True
3213,"t=23.03,h=36.04,p=1011.87",72,7,True,True
3214,"t=23.03,h=36.04,p=1011.87",62,7,True,True
3215,"t=23.03,h=36.04,p=1011.87",61,8,True,True
3216,"t=23.03,h=36.04,p=1011.87",63,6,True,True
3217,"t=23.03,h=36.04,p=1011.87",61,6,True,True
3218,"t=23.03,h=36.04,p=1011.87",62,6,True,True
3219,"t=23.03,h=36.04,p=1011.87",61,6,True,True
3220,"t=23.03,h=36.04,p=1011.87",62,6,True,True
3221,"t=23.03,h=36.03,p=1011.90",62,2,True,True
3222,"t=23.03,h=36.03,p=1011.90",62,2,True,True
3223,"t=23.03,h=36.03,p=1011.90",61,2,True,True
3224,"t=23.03,h=36.03,p=1011.90",62,34,True,True
3225,"t=23.03,h=36.03,p=1011.90",69,9,True,True
3226,"t=23.03,h=36.03,p=1011.90",63,5,True,True
3227,"t=23.03,h=36.03,p=1011.90",61,4,True,True
3228,"t=23.03,h=36.03,p=1011.90",62,4,True,True
3229,"t=23.03,h=36.04,p=1011.87",60,5,True,True
3230,"t=23.03,h=36.04,p=1011.87",61,5,True,True
3231,"t=23.03,h=36.04,p=1011.87",60,15,True,True
3232,"t=23.03,h=36.04,p=1011.87",62,2,True,True
3233,"t=23.03,h=36.04,p=1011.87",60,2,True,True
3234,"t=23.03,h=36.04,p=1011.87",62,2,True,True
3235,"t=23.03,h=36.04,p=1011.87",60,2,True,True
3236,"t=23.03,h=36.04,p=1011.87",61,6,True,True
3237,"t=23.03,h=36.04,p=1011.87",60,49,True,True
3238,"t=23.03,h=36.05,p=1011.88",63,9,True,True
3239,"t=23.03,h=36.05,p=1011.88",60,7,True,True
3240,"t=23.03,h=36.05,p=1011.88",61,6,True,True
3241,"t=23.03,h=36.05,p=1011.88",60,17,True,True
3242,"t=23.03,h=36.05,p=1011.88",61,17,True,True
3243,"t=23.03,h=36.05,p=1011.88",61,2,True,True
3244,"t=23.03,h=36.05,p=1011.88",61,2,True,True
3245,"t=23.03,h=36.05,p=1011.88",60,5,True,True
3246,"t=23.03,h=36.05,p=1011.88",61,5,True,True
3247,"t=23.03,h=36.05,p=1011.88",60,5,True,True
3248,"t=23.03,h=36.03,p=1011.88",63,5,True,True
3249,"t=23.03,h=36.03,p=1011.88",61,5,True,True
3250,"t=23.03,h=36.03,p=1011.88",62,4,True,True
3251,"t=23.03,h=36.03,p=1011.88",61,13,True,True
3252,"t=23.03,h=36.03,p=1011.88",62,6,True,True
3253,"t=23.03,h=36.03,p=1011.88",61,5,True,True
3254,"t=23.03,h=36.03,p=1011.88",62,16,True,True
3255,"t=23.03,h=36.03,p=1011.88",70,2,True,True
3256,"t=23.03,h=36.03,p=1011.88",62,2,True,True
3257,"t=23.03,h=36.03,p=1011.88",61,2,True,True
3258,"t=23.03,h=36.03,p=1011.91",62,2,True,True
3259,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3260,"t=23.03,h=36.03,p=1011.91",62,2,True,True
3261,"t=23.03,h=36.03,p=1011.91",61,3,True,True
3262,"t=23.03,h=36.03,p=1011.91",62,40,True,True
3263,"t=23.03,h=36.03,p=1011.91",63,2,True,True
3264,"t=23.03,h=36.03,p=1011.91",62,2,True,True
3265,"t=23.03,h=36.03,p=1011.91",61,2,True,True
3266,"t=23.03,h=36.03,p=1011.91",62,2,True,True
3267,"t=23.03,h=36.03,p=1011.91",76,2,True,True
3268,"t=23.03,h=36.03,p=1011.92",61,2,True,True
3269,"t=23.03,h=36.03,p=1011.92",60,2,True,True
3270,"t=23.03,h=36.03,p=1011.92",61,2,True,True
3271,"t=23.03,h=36.03,p=1011.92",60,2,True,True
3272,"t=23.03,h=36.03,p=1011.92",61,3,True,True
3273,"t=23.03,h=36.03,p=1011.92",60,2,True,True
3274,"t=23.03,h=36.03,p=1011.92",61,15,True,True
3275,"t=23.03,h=36.03,p=1011.92",68,5,True,True
3276,"t=23.03,h=36.03,p=1011.92",61,4,True,True
3277,"t=23.03,h=36.06,p=1011.91",60,5,True,True
3278,"t=23.03,h=36.06,p=1011.91",61,4,True,True
3279,"t=23.03,h=36.06,p=1011.91",60,4,True,True
3280,"t=23.03,h=36.06,p=1011.91",61,15,True,True
3281,"t=23.03,h=36.06,p=1011.91",61,2,True,True
3282,"t=23.03,h=36.06,p=1011.91",61,2,True,True
3283,"t=23.03,h=36.06,p=1011.91",60,2,True,True
3284,"t=23.03,h=36.06,p=1011.91",61,2,True,True
3285,"t=23.03,h=36.06,p=1011.91",80,16,True,True
3286,"t=23.03,h=36.06,p=1011.91",62,3,True,True
3287,"t=23.03,h=36.04,p=1011.90",60,2,True,True
3288,"t=23.03,h=36.04,p=1011.90",61,2,True,True
3289,"t=23.03,h=36.04,p=1011.90",60,2,True,True
3290,"t=23.03,h=36.04,p=1011.90",61,2,True,True
3291,"t=23.03,h=36.04,p=1011.90",59,2,True,True
3292,"t=23.03,h=36.04,p=1011.90",61,2,True,True
3293,"t=23.03,h=36.04,p=1011.90",60,15,True,True
3294,"t=23.03,h=36.04,p=1011.90",63,2,True,True
3295,"t=23.03,h=36.04,p=1011.90",59,2,True,True
3296,"t=23.03,h=36.04,p=1011.90",61,2,True,True
3297,"t=23.02,h=36.05,p=1011.87",61,2,True,True
3298,"t=23.02,h=36.05,p=1011.87",62,2,True,True
3299,"t=23.02,h=36.05,p=1011.87",61,2,True,True
3300,"t=23.02,h=36.05,p=1011.87",62,2,True,True
3301,"t=23.02,h=36.05,p=1011.87",62,5,True,True
3302,"t=23.02,h=36.05,p=1011.87",63,2,True,True
3303,"t=23.02,h=36.05,p=1011.87",61,2,True,True
3304,"t=23.02,h=36.05,p=1011.87",62,2,True,True
3305,"t=23.02,h=36.05,p=1011.87",61,18,True,True
3306,"t=23.03,h=36.05,p=1011.91",70,2,True,True
3307,"t=23.03,h=36.05,p=1011.91",63,2,True,True
3308,"t=23.03,h=36.05,p=1011.91",61,2,True,True
3309,"t=23.03,h=36.05,p=1011.91",62,2,True,True
3310,"t=23.03,h=36.05,p=1011.91",61,2,True,True
3311,"t=23.03,h=36.05,p=1011.91",63,15,True,True
3312,"t=23.03,h=36.05,p=1011.91",62,3,True,True
3313,"t=23.03,h=36.05,p=1011.91",62,2,True,True
3314,"t=23.03,h=36.05,p=1011.91",61,2,True,True
3315,"t=23.03,h=36.05,p=1011.91",62,2,True,True
3316,"t=23.03,h=36.02,p=1011.89",62,2,True,True
3317,"t=23.03,h=36.02,p=1011.89",62,2,True,True
3318,"t=23.03,h=36.02,p=1011.89",61,2,True,True
3319,"t=23.03,h=36.02,p=1011.89",63,2,True,True
3320,"t=23.03,h=36.02,p=1011.89",61,2,True,True
3321,"t=23.03,h=36.02,p=1011.89",62,2,True,True
3322,"t=23.03,h=36.02,p=1011.89",61,2,True,True
3323,"t=23.03,h=36.02,p=1011.89",63,16,True,True
3324,"t=23.03,h=36.02,p=1011.89",70,2,True,True
3325,"t=23.03,h=36.02,p=1011.89",63,2,True,True
3326,"t=23.04,h=36.04,p=1011.90",67,2,True,True
3327,"t=23.04,h=36.04,p=1011.90",62,2,True,True
3328,"t=23.04,h=36.04,p=1011.90",61,2,True,True
3329,"t=23.04,h=36.04,p=1011.90",62,22,True,True
3330,"t=23.04,h=36.04,p=1011.90",62,5,True,True
3331,"t=23.04,h=36.04,p=1011.90",62,5,True,True
3332,"t=23.04,h=36.04,p=1011.90",61,6,True,True
3333,"t=23.04,h=36.04,p=1011.90",62,5,True,True
3334,"t=23.04,h=36.04,p=1011.90",62,33,True,True
3335,"t=23.04,h=36.04,p=1011.90",63,6,True,True
3336,"t=23.03,h=36.05,p=1011.91",61,5,True,True
3337,"t=23.03,h=36.05,p=1011.91",62,5,True,True
3338,"t=23.03,h=36.05,p=1011.91",61,4,True,True
3339,"t=23.03,h=36.05,p=1011.91",63,5,True,True
3340,"t=23.03,h=36.05,p=1011.91",61,4,True,True
3341,"t=23.03,h=36.05,p=1011.91",62,4,True,True
3342,"t=23.03,h=36.05,p=1011.91",61,4,True,True
3343,"t=23.03,h=36.05,p=1011.91",62,4,True,True
3344,"t=23.03,h=36.05,p=1011.91",61,5,True,True
3345,"t=23.03,h=36.05,p=1011.90",62,4,True,True
3346,"t=23.03,h=36.05,p=1011.90",61,42,True,True
3347,"t=23.03,h=36.05,p=1011.90",69,3,True,True
3348,"t=23.03,h=36.05,p=1011.90",63,2,True,True
3349,"t=23.03,h=36.05,p=1011.90",61,3,True,True
3350,"t=23.03,h=36.05,p=1011.90",62,2,True,True
3351,"t=23.03,h=36.05,p=1011.90",61,5,True,True
3352,"t=23.03,h=36.05,p=1011.90",62,39,True,True
3353,"t=23.03,h=36.05,p=1011.90",62,7,True,True
3354,"t=23.03,h=36.05,p=1011.90",63,8,True,True
3355,"t=23.03,h=36.08,p=1011.92",61,2,True,True
3356,"t=23.03,h=36.08,p=1011.92",62,2,True,True
3357,"t=23.03,h=36.08,p=1011.92",61,2,True,True
3358,"t=23.03,h=36.08,p=1011.92",62,2,True,True
3359,"t=23.03,h=36.08,p=1011.92",61,2,True,True
3360,"t=23.03,h=36.08,p=1011.92",63,2,True,True
3361,"t=23.03,h=36.08,p=1011.92",61,2,True,True
3362,"t=23.03,h=36.08,p=1011.92",62,2,True,True
3363,"t=23.03,h=36.08,p=1011.92",61,2,True,True
3364,"t=23.03,h=36.08,p=1011.92",62,31,True,True
3365,"t=23.03,h=36.03,p=1011.90",69,2,True,True
3366,"t=23.03,h=36.03,p=1011.90",62,2,True,True
3367,"t=23.03,h=36.03,p=1011.90",61,2,True,True
3368,"t=23.03,h=36.03,p=1011.90",63,2,True,True
3369,"t=23.03,h=36.03,p=1011.90",61,2,True,True
3370,"t=23.03,h=36.03,p=1011.90",62,2,True,True
3371,"t=23.03,h=36.03,p=1011.90",61,2,True,True
3372,"t=23.03,h=36.03,p=1011.90",62,2,True,True
3373,"t=23.03,h=36.03,p=1011.90",61,2,True,True
3374,"t=23.04,h=36.02,p=1011.91",62,2,True,True
3375,"t=23.04,h=36.02,p=1011.91",61,2,True,True
3376,"t=23.04,h=36.02,p=1011.91",62,23,True,True
3377,"t=23.04,h=36.02,p=1011.91",71,4,True,True
3378,"t=23.04,h=36.02,p=1011.91",62,4,True,True
3379,"t=23.04,h=36.02,p=1011.91",61,5,True,True
3380,"t=23.04,h=36.02,p=1011.91",62,3,True,True
3381,"t=23.04,h=36.02,p=1011.91",61,3,True,True
3382,"t=23.04,h=36.02,p=1011.91",62,29,True,True
3383,"t=23.04,h=36.02,p=1011.91",63,5,True,True
3384,"t=23.03,h=36.03,p=1011.89",62,6,True,True
3385,"t=23.03,h=36.03,p=1011.89",62,4,True,True
3386,"t=23.03,h=36.03,p=1011.89",62,4,True,True
3387,"t=23.03,h=36.03,p=1011.89",61,4,True,True
3388,"t=23.03,h=36.03,p=1011.89",62,5,True,True
3389,"t=23.03,h=36.03,p=1011.89",61,5,True,True
3390,"t=23.03,h=36.03,p=1011.89",62,4,True,True
3391,"t=23.03,h=36.03,p=1011.89",61,46,True,True
3392,"t=23.03,h=36.03,p=1011.89",63,7,True,True
3393,"t=23.03,h=36.03,p=1011.89",61,5,True,True
3394,"t=23.03,h=36.07,p=1011.89",62,3,True,True
3395,"t=23.03,h=36.07,p=1011.89",61,2,True,True
3396,"t=23.03,h=36.07,p=1011.89",62,2,True,True
3397,"t=23.03,h=36.07,p=1011.89",61,2,True,True
3398,"t=23.03,h=36.07,p=1011.89",62,2,True,True
3399,"t=23.03,h=36.07,p=1011.89",61,2,True,True
3400,"t=23.03,h=36.07,p=1011.89",62,2,True,True
3401,"t=23.03,h=36.07,p=1011.89",62,13,True,True
3402,"t=23.03,h=36.07,p=1011.89",62,5,True,True
3403,"t=23.04,h=36.05,p=1011.91",60,29,True,True
3404,"t=23.04,h=36.05,p=1011.91",69,3,True,True
3405,"t=23.04,h=36.05,p=1011.91",61,2,True,True
3406,"t=23.04,h=36.05,p=1011.91",60,2,True,True
3407,"t=23.04,h=36.05,p=1011.91",61,3,True,True
3408,"t=23.04,h=36.05,p=1011.91",59,3,True,True
3409,"t=23.04,h=36.05,p=1011.91",61,3,True,True
3410,"t=23.04,h=36.05,p=1011.91",60,2,True,True
3411,"t=23.04,h=36.05,p=1011.91",61,2,True,True
3412,"t=23.04,h=36.05,p=1011.91",60,2,True,True
3413,"t=23.03,h=36.03,p=1011.89",63,2,True,True
3414,"t=23.03,h=36.03,p=1011.89",61,3,True,True
3415,"t=23.03,h=36.03,p=1011.89",62,39,True,True
3416,"t=23.03,h=36.03,p=1011.89",70,7,True,True
3417,"t=23.03,h=36.03,p=1011.89",63,7,True,True
3418,"t=23.03,h=36.03,p=1011.89",61,6,True,True
3419,"t=23.03,h=36.03,p=1011.89",62,7,True,True
3420,"t=23.03,h=36.03,p=1011.89",61,6,True,True
3421,"t=23.03,h=36.03,p=1011.89",62,6,True,True
3422,"t=23.03,h=36.03,p=1011.89",83,34,True,True
3423,"t=23.03,h=36.05,p=1011.90",62,6,True,True
3424,"t=23.03,h=36.05,p=1011.90",60,6,True,True
3425,"t=23.03,h=36.05,p=1011.90",61,5,True,True
3426,"t=23.03,h=36.05,p=1011.90",59,5,True,True
3427,"t=23.03,h=36.05,p=1011.90",61,5,True,True
3428,"t=23.03,h=36.05,p=1011.90",60,29,True,True
3429,"t=23.03,h=36.05,p=1011.90",63,5,True,True
3430,"t=23.03,h=36.05,p=1011.90",60,2,True,True
3431,"t=23.03,h=36.05,p=1011.90",61,2,True,True
3432,"t=23.03,h=36.05,p=1011.90",60,2,True,True
3433,"t=23.04,h=36.09,p=1011.89",62,26,True,True
3434,"t=23.04,h=36.09,p=1011.89",63,4,True,True
3435,"t=23.04,h=36.09,p=1011.89",63,2,True,True
3436,"t=23.04,h=36.09,p=1011.89",61,2,True,True
3437,"t=23.04,h=36.09,p=1011.89",62,2,True,True
3438,"t=23.04,h=36.09,p=1011.89",61,2,True,True
3439,"t=23.04,h=36.09,p=1011.89",63,2,True,True
3440,"t=23.04,h=36.09,p=1011.89",61,2,True,True
3441,"t=23.04,h=36.09,p=1011.89",66,2,True,True
3442,"t=23.04,h=36.03,p=1011.87",60,27,True,True
3443,"t=23.04,h=36.03,p=1011.87",62,6,True,True
3444,"t=23.04,h=36.03,p=1011.87",60,5,True,True
3445,"t=23.04,h=36.03,p=1011.87",61,4,True,True
3446,"t=23.04,h=36.03,p=1011.87",60,4,True,True
3447,"t=23.04,h=36.03,p=1011.87",62,5,True,True
3448,"t=23.04,h=36.03,p=1011.87",60,5,True,True
3449,"t=23.04,h=36.03,p=1011.87",61,4,True,True
3450,"t=23.04,h=36.03,p=1011.87",60,5,True,True
3451,"t=23.04,h=36.03,p=1011.87",61,11,True,True
3452,"t=23.04,h=36.08,p=1011.92",66,2,True,True
3453,"t=23.04,h=36.08,p=1011.92",63,2,True,True
3454,"t=23.04,h=36.08,p=1011.92",61,40,True,True
3455,"t=23.04,h=36.08,p=1011.92",70,6,True,True
3456,"t=23.04,h=36.08,p=1011.92",76,2,True,True
3457,"t=23.04,h=36.08,p=1011.92",61,3,True,True
3458,"t=23.04,h=36.08,p=1011.92",63,2,True,True
3459,"t=23.04,h=36.08,p=1011.92",62,2,True,True
3460,"t=23.04,h=36.08,p=1011.92",62,2,True,True
3461,"t=23.04,h=36.08,p=1011.92",61,2,True,True
3462,"t=23.04,h=36.04,p=1011.87",61,2,True,True
3463,"t=23.04,h=36.04,p=1011.87",60,2,True,True
3464,"t=23.04,h=36.04,p=1011.87",61,2,True,True
3465,"t=23.04,h=36.04,p=1011.87",60,2,True,True
3466,"t=23.04,h=36.04,p=1011.87",61,40,True,True
3467,"t=23.04,h=36.04,p=1011.87",61,11,True,True
3468,"t=23.04,h=36.04,p=1011.87",61,7,True,True
3469,"t=23.04,h=36.04,p=1011.87",60,7,True,True
3470,"t=23.04,h=36.04,p=1011.87",82,2,True,True
3471,"t=23.04,h=36.05,p=1011.87",61,2,True,True
3472,"t=23.04,h=36.05,p=1011.87",62,2,True,True
3473,"t=23.04,h=36.05,p=1011.87",61,32,True,True
3474,"t=23.04,h=36.05,p=1011.87",64,5,True,True
3475,"t=23.04,h=36.05,p=1011.87",61,5,True,True
3476,"t=23.04,h=36.05,p=1011.87",62,24,True,True
3477,"t=23.04,h=36.05,p=1011.87",61,6,True,True
3478,"t=23.04,h=36.05,p=1011.87",63,4,True,True
3479,"t=23.04,h=36.05,p=1011.87",61,38,True,True
3480,"t=23.04,h=36.05,p=1011.87",63,5,True,True
3481,"t=23.02,h=36.05,p=1011.87",61,5,True,True
3482,"t=23.02,h=36.05,p=1011.87",62,6,True,True
3483,"t=23.02,h=36.05,p=1011.87",61,4,True,True
3484,"t=23.02,h=36.05,p=1011.87",63,42,True,True
3485,"t=23.02,h=36.05,p=1011.87",62,6,True,True
3486,"t=23.02,h=36.05,p=1011.87",63,5,True,True
3487,"t=23.02,h=36.05,p=1011.87",61,5,True,True
3488,"t=23.02,h=36.05,p=1011.87",62,4,True,True
3489,"t=23.02,h=36.05,p=1011.87",61,40,True,True
3490,"t=23.02,h=36.05,p=1011.87",64,7,True,True
3491,"t=23.04,h=36.07,p=1011.90",61,7,True,True
3492,"t=23.04,h=36.07,p=1011.90",63,8,True,True
3493,"t=23.04,h=36.07,p=1011.90",61,2,True,True
3494,"t=23.04,h=36.07,p=1011.90",62,27,True,True
3495,"t=23.04,h=36.07,p=1011.90",62,2,True,True
3496,"t=23.04,h=36.07,p=1011.90",62,2,True,True
3497,"t=23.04,h=36.07,p=1011.90",61,2,True,True
3498,"t=23.04,h=36.07,p=1011.90",62,2,True,True
3499,"t=23.04,h=36.07,p=1011.90",79,2,True,True
3500,"t=23.04,h=36.07,p=1011.90",63,2,True,True
3501,"t=23.04,h=36.05,p=1011.89",61,8,True,True
3502,"t=23.04,h=36.05,p=1011.89",61,2,True,True
3503,"t=23.04,h=36.05,p=1011.89",60,43,True,True
3504,"t=23.04,h=36.05,p=1011.89",62,7,True,True
3505,"t=23.04,h=36.05,p=1011.89",60,7,True,True
3506,"t=23.04,h=36.05,p=1011.89",61,2,True,True
3507,"t=23.04,h=36.05,p=1011.89",60,3,True,True
3508,"t=23.04,h=36.05,p=1011.89",67,2,True,True
3509,"t=23.04,h=36.05,p=1011.89",60,2,True,True
3510,"t=23.03,h=36.04,p=1011.87",61,2,True,True
3511,"t=23.03,h=36.04,p=1011.87",82,2,True,True
3512,"t=23.03,h=36.04,p=1011.87",61,2,True,True
3513,"t=23.03,h=36.04,p=1011.87",72,36,True,True
3514,"t=23.03,h=36.04,p=1011.87",63,2,True,True
3515,"t=23.03,h=36.04,p=1011.87",60,2,True,True
3516,"t=23.03,h=36.04,p=1011.87",61,2,True,True
3517,"t=23.03,h=36.04,p=1011.87",59,2,True,True
3518,"t=23.03,h=36.04,p=1011.87",61,2,True,True
3519,"t=23.03,h=36.04,p=1011.87",60,2,True,True
3520,"t=23.04,h=36.04,p=1011.90",63,2,True,True
3521,"t=23.04,h=36.04,p=1011.90",61,2,True,True
3522,"t=23.04,h=36.04,p=1011.90",62,2,True,True
3523,"t=23.04,h=36.04,p=1011.90",75,38,True,True
3524,"t=23.04,h=36.04,p=1011.90",63,7,True,True
3525,"t=23.04,h=36.04,p=1011.90",61,7,True,True
3526,"t=23.04,h=36.04,p=1011.90",62,25,True,True
3527,"t=23.04,h=36.04,p=1011.90",61,8,True,True
3528,"t=23.04,h=36.04,p=1011.90",62,4,True,True
3529,"t=23.04,h=36.04,p=1011.90",61,4,True,True
3530,"t=23.04,h=36.03,p=1011.89",62,4,True,True
3531,"t=23.04,h=36.03,p=1011.89",61,4,True,True
3532,"t=23.04,h=36.03,p=1011.89",62,5,True,True
3533,"t=23.04,h=36.03,p=1011.89",62,4,True,True
3534,"t=23.04,h=36.03,p=1011.89",62,25,True,True
3535,"t=23.04,h=36.03,p=1011.89",62,2,True,True
3536,"t=23.04,h=36.03,p=1011.89",62,2,True,True
3537,"t=23.04,h=36.03,p=1011.89",61,3,True,True
3538,"t=23.04,h=36.03,p=1011.89",62,2,True,True
3539,"t=23.04,h=36.04,p=1011.88",60,23,True,True
3540,"t=23.04,h=36.04,p=1011.88",62,5,True,True
3541,"t=23.04,h=36.04,p=1011.88",60,5,True,True
3542,"t=23.04,h=36.04,p=1011.88",61,5,True,True
3543,"t=23.04,h=36.04,p=1011.88",60,4,True,True
3544,"t=23.04,h=36.04,p=1011.88",61,4,True,True
3545,"t=23.04,h=36.04,p=1011.88",60,4,True,True
3546,"t=23.04,h=36.04,p=1011.88",62,5,True,True
3547,"t=23.04,h=36.04,p=1011.88",64,5,True,True
3548,"t=23.04,h=36.04,p=1011.88",61,38,True,True
3549,"t=23.04,h=36.07,p=1011.89",62,4,True,True
3550,"t=23.04,h=36.07,p=1011.89",63,3,True,True
3551,"t=23.04,h=36.07,p=1011.89",61,7,True,True
3552,"t=23.04,h=36.07,p=1011.89",62,2,True,True
3553,"t=23.04,h=36.07,p=1011.89",61,3,True,True
3554,"t=23.04,h=36.07,p=1011.89",63,2,True,True
3555,"t=23.04,h=36.07,p=1011.89",61,2,True,True
3556,"t=23.04,h=36.07,p=1011.89",62,2,True,True
3557,"t=23.04,h=36.07,p=1011.89",61,2,True,True
3558,"t=23.04,h=36.07,p=1011.89",62,2,True,True
3559,"t=23.04,h=36.05,p=1011.89",60,2,True,True
3560,"t=23.04,h=36.05,p=1011.89",61,39,True,True
3561,"t=23.04,h=36.05,p=1011.89",70,7,True,True
3562,"t=23.04,h=36.05,p=1011.89",61,7,True,True
3563,"t=23.04,h=36.05,p=1011.89",60,9,True,True
3564,"t=23.04,h=36.05,p=1011.89",61,6,True,True
3565,"t=23.04,h=36.05,p=1011.89",60,7,True,True
3566,"t=23.04,h=36.05,p=1011.89",61,6,True,True
3567,"t=23.04,h=36.05,p=1011.89",60,6,True,True
3568,"t=23.04,h=36.05,p=1011.89",61,7,True,True
3569,"t=23.03,h=36.05,p=1011.87",60,6,True,True
3570,"t=23.03,h=36.05,p=1011.87",61,6,True,True
3571,"t=23.03,h=36.05,p=1011.87",60,2,True,True
3572,"t=23.03,h=36.05,p=1011.87",61,26,True,True
3573,"t=23.03,h=36.05,p=1011.87",70,4,True,True
3574,"t=23.03,h=36.05,p=1011.87",65,2,True,True
3575,"t=23.03,h=36.05,p=1011.87",59,2,True,True
3576,"t=23.03,h=36.05,p=1011.87",61,2,True,True
3577,"t=23.03,h=36.05,p=1011.87",60,11,True,True
3578,"t=23.04,h=36.05,p=1011.87",61,2,True,True
3579,"t=23.04,h=36.05,p=1011.87",59,2,True,True
3580,"t=23.04,h=36.05,p=1011.87",61,2,True,True
3581,"t=23.04,h=36.05,p=1011.87",60,2,True,True
3582,"t=23.04,h=36.05,p=1011.87",61,2,True,True
3583,"t=23.04,h=36.05,p=1011.87",60,2,True,True
3584,"t=23.04,h=36.05,p=1011.87",83,42,True,True
3585,"t=23.04,h=36.05,p=1011.87",61,4,True,True
3586,"t=23.04,h=36.05,p=1011.87",61,2,True,True
3587,"t=23.04,h=36.11,p=1011.89",60,2,True,True
3588,"t=23.04,h=36.11,p=1011.89",61,3,True,True
3589,"t=23.04,h=36.11,p=1011.89",60,2,True,True
3590,"t=23.04,h=36.11,p=1011.89",61,38,True,True
3591,"t=23.04,h=36.11,p=1011.89",61,8,True,True
3592,"t=23.04,h=36.11,p=1011.89",61,7,True,True
3593,"t=23.04,h=36.11,p=1011.89",60,4,True,True
3594,"t=23.04,h=36.11,p=1011.89",61,2,True,True
3595,"t=23.04,h=36.11,p=1011.89",60,40,True,True
3596,"t=23.04,h=36.11,p=1011.89",63,7,True,True
3597,"t=23.03,h=36.09,p=1011.89",62,7,True,True
3598,"t=23.03,h=36.09,p=1011.89",62,8,True,True
3599,"t=23.03,h=36.09,p=1011.89",61,6,True,True
3600,"t=23.03,h=36.09,p=1011.89",62,4,True,True
3601,"t=23.03,h=36.09,p=1011.89",63,5,True,True
3602,"t=23.03,h=36.09,p=1011.89",91,2,True,True
3603,"t=23.03,h=36.09,p=1011.89",61,2,True,True
3604,"t=23.03,h=36.09,p=1011.89",63,2,True,True
3605,"t=23.03,h=36.09,p=1011.89",61,29,True,True
3606,"t=23.03,h=36.09,p=1011.89",64,7,True,True
3607,"t=23.04,h=36.05,p=1011.90",61,7,True,True
3608,"t=23.04,h=36.05,p=1011.90",62,9,True,True
3609,"t=23.04,h=36.05,p=1011.90",61,6,True,True
3610,"t=23.04,h=36.05,p=1011.90",62,29,True,True
3611,"t=23.04,h=36.05,p=1011.90",63,7,True,True
3612,"t=23.04,h=36.05,p=1011.90",63,7,True,True
3613,"t=23.04,h=36.05,p=1011.90",61,5,True,True
3614,"t=23.04,h=36.05,p=1011.90",62,5,True,True
3615,"t=23.04,h=36.05,p=1011.90",61,45,True,True
3616,"t=23.04,h=36.05,p=1011.90",63,7,True,True
3617,"t=23.04,h=36.07,p=1011.87",61,5,True,True
3618,"t=23.04,h=36.07,p=1011.87",62,3,True,True
3619,"t=23.04,h=36.07,p=1011.87",61,2,True,True
3620,"t=23.04,h=36.07,p=1011.87",62,2,True,True
3621,"t=23.04,h=36.07,p=1011.87",61,2,True,True
3622,"t=23.04,h=36.07,p=1011.87",63,2,True,True
3623,"t=23.04,h=36.07,p=1011.87",61,2,True,True
3624,"t=23.04,h=36.07,p=1011.87",62,2,True,True
3625,"t=23.04,h=36.07,p=1011.87",77,40,True,True
3626,"t=23.04,h=36.08,p=1011.90",63,7,True,True
