Chunk_ID,Size_Bytes,HashTime_uS,VerifyTime_uS,Valid
2678,4096,19033,36847.30,True
2679,4096,19850,37146.10,True
2680,4096,18525,37378.90,True
2681,4096,18251,36955.30,True
2682,4096,18291,35941.80,True
2683,4096,18810,36779.30,True
2684,4096,18302,35321.30,True
2685,4096,21926,36668.70,True
2686,4096,18179,36891.20,True
2687,4096,17049,36675.20,True
2688,4096,18518,37353.50,True
2689,4096,18517,36245.80,True
2690,4096,19263,38443.80,True
2691,4096,21531,36605.70,True
2692,2893,18700,36010.30,True
