Chunk_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
5455,25,443,58433.50,55663.60,True,True
5456,25,441,54922.80,52903.20,True,True
5457,25,446,58073.80,52661.40,True,True
5458,25,445,55374.20,53768.70,True,True
5459,25,449,55764.70,56435.20,True,True
5460,25,455,55422.40,58197.40,True,True
5461,25,447,55714.30,56370.20,True,True
5462,25,446,55106.50,55535.80,True,True
5463,25,446,53412.40,54538.00,True,True
5464,25,446,54487.90,55087.90,True,True
5465,25,446,55335.70,53648.70,True,True
5466,25,445,58002.20,56115.40,True,True
5467,25,494,55663.40,57699.70,True,True
5468,25,461,56674.10,56249.00,True,True
5469,25,457,54151.10,55270.60,True,True
5470,25,445,56205.20,56022.10,True,True
5471,25,445,55998.80,57529.50,True,True
5472,25,443,54274.50,55853.40,True,True
5473,25,445,53773.10,56382.50,True,True
5474,25,444,53806.80,54553.50,True,True
5475,25,445,57713.40,54041.30,True,True
5476,25,444,54736.10,54294.60,True,True
5477,25,469,55668.00,54961.60,True,True
5478,25,444,56051.00,53213.30,True,True
5479,25,456,58424.10,54646.20,True,True
5480,25,445,56552.00,56862.90,True,True
5481,25,446,53855.70,54196.70,True,True
5482,25,445,56944.40,53997.00,True,True
5483,25,445,56657.80,55576.80,True,True
5484,25,445,53504.90,60274.20,True,True
5485,25,445,55267.40,55873.10,True,True
5486,25,443,54771.60,54981.40,True,True
5487,25,445,52422.50,55281.80,True,True
5488,25,453,56762.30,54219.10,True,True
5489,25,444,55341.00,55097.00,True,True
5490,25,444,55687.50,55955.10,True,True
5491,25,445,55184.30,53936.70,True,True
5492,25,443,54027.90,53097.50,True,True
5493,25,445,56120.00,54127.70,True,True
5494,25,440,55084.80,57080.90,True,True
5495,25,516,55707.80,54297.00,True,True
5496,25,441,57098.30,55759.70,True,True
5497,25,452,51982.20,55628.10,True,True
5498,25,442,54221.10,57284.30,True,True
5499,25,446,53415.20,55489.00,True,True
5500,25,440,54504.20,53545.80,True,True
5501,25,442,57312.30,56232.40,True,True
5502,25,444,56990.10,55300.60,True,True
5503,25,442,57471.20,54676.90,True,True
5504,25,445,57310.60,55915.20,True,True
5505,25,444,54030.40,56913.90,True,True
5506,25,450,58006.20,55444.30,True,True
5507,25,442,56923.50,54458.80,True,True
5508,25,441,60629.80,58519.80,True,True
5509,25,442,53523.60,56392.80,True,True
5510,25,440,55895.40,56491.30,True,True
5511,25,460,59897.10,57337.10,True,True
5512,25,441,58623.60,59738.20,True,True
5513,25,497,54840.00,57721.80,True,True
5514,25,441,56838.50,54272.10,True,True
5515,25,442,54504.80,53473.70,True,True
5516,25,450,56082.60,55708.80,True,True
5517,25,444,54279.60,58387.40,True,True
5518,25,441,53755.80,58810.70,True,True
5519,25,442,57441.20,53859.10,True,True
5520,25,444,57287.30,55334.60,True,True
5521,25,458,55080.90,55952.90,True,True
5522,25,444,54890.00,56087.50,True,True
5523,25,448,55174.00,57723.30,True,True
5524,25,444,56603.30,55781.90,True,True
5525,25,456,55003.20,56427.60,True,True
5526,25,445,56339.90,56069.50,True,True
5527,25,445,54665.40,55324.60,True,True
5528,25,447,55338.20,54575.10,True,True
5529,25,441,54767.60,56201.10,True,True
5530,25,440,55425.50,54982.10,True,True
5531,25,440,56279.60,56187.40,True,True
5532,25,440,54536.30,56544.40,True,True
5533,25,442,55948.30,56515.20,True,True
5534,25,439,54953.70,54425.30,True,True
5535,25,443,55255.80,54815.40,True,True
5536,25,449,58466.20,54350.60,True,True
5537,25,443,52322.30,55796.20,True,True
5538,25,446,54886.40,52699.70,True,True
5539,25,449,55085.20,55587.60,True,True
5540,25,444,54296.30,53064.70,True,True
5541,25,446,54935.40,55294.90,True,True
5542,25,445,55283.00,56827.80,True,True
5543,25,445,55161.50,55148.60,True,True
5544,25,456,55179.90,54294.30,True,True
5545,25,445,55427.60,53087.20,True,True
5546,25,450,53796.50,57255.60,True,True
5547,25,447,55523.60,54538.00,True,True
5548,25,446,53952.60,57627.40,True,True
5549,25,446,54678.10,56226.00,True,True
5550,25,446,55046.40,55768.40,True,True
5551,25,448,55762.40,56124.60,True,True
5552,25,445,53135.20,53236.80,True,True
5553,25,448,55731.50,62173.60,True,True
5554,25,454,55432.30,55820.80,True,True
5555,25,447,53401.50,55010.40,True,True
5556,25,443,54200.90,56509.30,True,True
5557,25,445,53373.20,57135.60,True,True
5558,25,477,55056.60,52666.60,True,True
5559,25,444,55055.50,56293.40,True,True
5560,25,445,53755.40,57325.60,True,True
5561,25,524,56043.70,55418.60,True,True
5562,25,453,54869.30,55625.50,True,True
5563,25,447,54825.30,56553.10,True,True
5564,25,448,53282.60,55638.30,True,True
5565,25,447,56173.80,54863.10,True,True
5566,25,445,53173.30,56692.70,True,True
5567,25,447,55210.50,54520.50,True,True
5568,25,445,53960.30,54625.00,True,True
5569,25,446,56803.70,55730.30,True,True
5570,25,446,58033.50,54879.50,True,True
5571,25,446,54560.40,58547.30,True,True
5572,25,454,55341.50,54747.50,True,True
5573,25,448,54723.00,56215.70,True,True
5574,25,447,55027.20,55511.50,True,True
5575,25,446,53391.50,57118.00,True,True
5576,25,446,57262.20,56726.80,True,True
5577,25,446,55974.20,55769.00,True,True
5578,25,445,54145.10,55730.50,True,True
5579,25,446,56041.90,56263.50,True,True
5580,25,444,56943.60,55194.10,True,True
5581,25,445,54426.00,56075.80,True,True
5582,25,445,57105.00,55539.40,True,True
5583,25,457,55706.10,56354.60,True,True
5584,25,444,53390.50,53607.70,True,True
5585,25,446,55683.60,52821.00,True,True
5586,25,445,56412.20,55784.90,True,True
5587,25,446,54596.00,54867.80,True,True
5588,25,450,55793.00,54900.90,True,True
5589,25,447,55400.80,55600.70,True,True
5590,25,445,56156.90,59221.30,True,True
5591,25,445,53854.90,55861.50,True,True
5592,25,443,54611.70,56189.80,True,True
5593,25,445,53313.50,54021.60,True,True
5594,25,444,53787.70,54952.10,True,True
5595,25,447,54231.10,55152.20,True,True
5596,25,443,54763.00,57030.40,True,True
5597,25,445,53829.10,57301.90,True,True
5598,25,467,58783.40,56702.90,True,True
5599,25,446,53260.30,54980.10,True,True
5600,25,453,54180.00,56568.30,True,True
5601,25,447,58309.50,57310.00,True,True
5602,25,445,56218.20,55566.80,True,True
5603,25,449,54013.50,54229.00,True,True
5604,25,467,56510.20,54459.10,True,True
5605,25,446,56024.90,56233.80,True,True
5606,25,444,58759.10,57288.80,True,True
5607,25,447,56906.10,57827.80,True,True
5608,25,444,55660.70,56938.30,True,True
5609,25,457,58266.90,58209.90,True,True
5610,25,445,56444.90,56550.50,True,True
5611,25,446,56375.10,57443.70,True,True
5612,25,444,56993.70,54750.00,True,True
5613,25,446,54924.40,56851.10,True,True
5614,25,445,55841.50,55368.20,True,True
5615,25,445,55646.20,54542.10,True,True
5616,25,520,55134.30,53201.80,True,True
5617,25,448,54041.50,54083.10,True,True
5618,25,457,55250.00,53968.80,True,True
5619,25,447,55081.70,54742.20,True,True
5620,25,445,55252.80,56063.40,True,True
5621,25,446,56396.70,54130.30,True,True
5622,25,447,55888.10,54399.70,True,True
5623,25,446,55786.70,56044.60,True,True
5624,25,445,56629.40,54972.10,True,True
5625,25,450,56644.90,53764.30,True,True
5626,25,444,54754.90,54601.40,True,True
5627,25,445,54978.30,55887.20,True,True
5628,25,452,55324.70,54064.50,True,True
5629,25,446,52985.30,56317.00,True,True
5630,25,443,54997.10,55384.20,True,True
5631,25,445,54705.70,54835.40,True,True
5632,25,441,56418.30,53531.00,True,True
5633,25,444,58913.40,57160.60,True,True
5634,25,450,55346.10,54713.90,True,True
5635,25,444,54711.20,54468.30,True,True
5636,25,441,54184.60,56473.30,True,True
5637,25,455,54440.50,54947.50,True,True
5638,25,443,56763.90,55280.60,True,True
5639,25,444,56291.30,53994.90,True,True
5640,25,443,55983.80,55050.20,True,True
5641,25,469,56940.60,55881.70,True,True
5642,25,445,54198.60,53079.00,True,True
5643,25,445,57449.70,56437.40,True,True
5644,25,465,53592.60,55430.00,True,True
5645,25,448,54976.80,54026.00,True,True
5646,25,481,57440.60,55040.90,True,True
5647,25,521,54685.10,55650.90,True,True
5648,25,488,56635.80,54806.50,True,True
5649,25,448,53953.80,52999.10,True,True
5650,25,441,54679.30,54296.90,True,True
5651,25,448,54530.70,57270.40,True,True
5652,25,442,55817.60,55070.60,True,True
5653,25,447,56957.10,52921.10,True,True
5654,25,470,57030.70,54959.30,True,True
5655,25,450,53924.60,55180.80,True,True
5656,25,450,55269.30,55127.80,True,True
5657,25,447,55753.90,53502.30,True,True
5658,25,444,55546.50,55157.20,True,True
5659,25,449,54381.50,55985.70,True,True
5660,25,441,55780.10,55128.70,True,True
5661,25,447,57238.10,54670.50,True,True
5662,25,463,52942.00,54565.50,True,True
5663,25,448,55011.20,56303.60,True,True
5664,25,444,55422.90,55020.10,True,True
5665,25,457,57172.90,52455.60,True,True
5666,25,445,54521.90,55138.90,True,True
5667,25,449,54333.20,55689.00,True,True
5668,25,453,55646.30,55654.30,True,True
5669,25,448,62781.90,56947.70,True,True
5670,25,439,55693.90,55011.60,True,True
5671,25,446,54402.90,56499.70,True,True
5672,25,440,58007.70,56686.30,True,True
5673,25,447,58222.10,56621.30,True,True
5674,25,450,57441.40,55918.20,True,True
5675,25,447,56421.00,53543.60,True,True
5676,25,441,54951.40,56243.20,True,True
5677,25,447,55540.60,54516.60,True,True
5678,25,440,54452.00,57294.70,True,True
5679,25,450,54595.10,55595.80,True,True
5680,25,441,58156.00,55539.20,True,True
5681,25,447,56333.50,55476.00,True,True
5682,25,441,58724.40,55592.90,True,True
5683,25,447,59947.30,56082.60,True,True
5684,25,443,57957.70,55017.60,True,True
5685,25,449,56698.10,56061.20,True,True
5686,25,440,53752.30,58834.90,True,True
5687,25,449,54494.80,54899.60,True,True
5688,25,445,54168.90,56616.80,True,True
5689,25,448,54329.30,57044.60,True,True
5690,25,444,57783.60,53477.40,True,True
5691,25,448,56591.20,56432.20,True,True
5692,25,444,54476.20,55319.60,True,True
5693,25,456,56602.70,59511.20,True,True
5694,25,443,58296.00,57746.30,True,True
5695,25,449,56600.30,56997.50,True,True
5696,25,443,56339.20,54900.70,True,True
5697,25,447,56459.00,55478.60,True,True
5698,25,443,53851.10,55413.60,True,True
5699,25,450,58948.00,55352.00,True,True
5700,25,441,55379.40,57375.50,True,True
5701,25,448,58500.30,58499.50,True,True
5702,25,455,55589.20,54817.90,True,True
5703,25,449,54834.50,56023.10,True,True
5704,25,442,55071.00,55420.60,True,True
5705,25,447,57883.70,54416.80,True,True
5706,25,440,57801.50,57202.20,True,True
5707,25,450,56551.90,54165.30,True,True
5708,25,441,57869.60,56754.30,True,True
5709,25,447,58820.60,56467.60,True,True
5710,25,468,56243.20,55233.90,True,True
5711,25,482,61571.50,60157.10,True,True
5712,25,442,57052.00,54959.20,True,True
5713,25,447,54850.80,54578.20,True,True
5714,25,442,59210.70,55506.10,True,True
5715,25,449,54981.70,54725.40,True,True
5716,25,442,56164.00,56415.80,True,True
5717,25,448,56563.90,57050.30,True,True
5718,25,444,58369.30,56629.80,True,True
5719,25,490,56097.40,54806.20,True,True
5720,25,441,55920.60,54532.30,True,True
5721,25,458,54934.00,55676.60,True,True
5722,25,447,56222.80,59176.80,True,True
5723,25,448,57293.20,55110.50,True,True
5724,25,442,55547.00,56881.20,True,True
5725,25,447,56472.20,55441.50,True,True
5726,25,442,57773.40,58466.00,True,True
5727,25,458,54453.10,56663.70,True,True
5728,25,443,54521.50,56010.00,True,True
5729,25,448,55793.50,55698.70,True,True
5730,25,441,54497.10,54188.80,True,True
5731,25,453,55330.50,54955.70,True,True
5732,25,451,54197.60,54085.20,True,True
5733,25,448,54510.20,56243.20,True,True
5734,25,444,53888.80,54437.30,True,True
5735,25,450,56033.20,55394.70,True,True
5736,25,445,54118.50,55301.80,True,True
5737,25,513,55892.40,56804.20,True,True
5738,25,444,56137.20,56508.40,True,True
5739,25,450,54482.20,55766.00,True,True
5740,25,442,53938.50,53770.90,True,True
5741,25,450,54969.70,53462.70,True,True
5742,25,441,54883.70,54565.50,True,True
5743,25,448,56563.20,55898.80,True,True
5744,25,440,54671.40,54659.10,True,True
5745,25,450,54641.90,54811.70,True,True
5746,25,441,54320.40,54529.70,True,True
5747,25,446,55718.40,58739.60,True,True
5748,25,443,56665.50,54184.70,True,True
5749,25,452,54219.20,56477.10,True,True
5750,25,452,55518.70,53313.60,True,True
5751,25,448,56247.90,54492.40,True,True
5752,25,441,54839.80,55465.60,True,True
5753,25,452,53856.20,55563.30,True,True
5754,25,442,54192.00,55331.00,True,True
5755,25,448,58196.10,55513.30,True,True
5756,25,444,53407.20,54158.30,True,True
5757,25,449,60660.00,56321.30,True,True
5758,25,451,54638.70,53251.40,True,True
5759,25,452,54557.90,53582.70,True,True
5760,25,440,53119.60,54142.00,True,True
5761,25,447,55469.90,53782.80,True,True
5762,25,440,53489.60,55210.00,True,True
5763,25,457,54545.40,56304.00,True,True
5764,25,442,55678.80,55790.20,True,True
5765,25,447,56170.00,55240.80,True,True
5766,25,441,55672.30,54650.20,True,True
5767,25,457,53987.80,53185.70,True,True
5768,25,441,52438.20,54725.60,True,True
5769,25,447,55187.70,54242.20,True,True
5770,25,442,54251.70,55288.60,True,True
5771,25,449,55136.80,56913.50,True,True
5772,25,442,53479.70,55423.10,True,True
5773,25,447,56256.60,55408.30,True,True
5774,25,442,55237.00,56860.10,True,True
5775,25,448,54012.30,56280.80,True,True
5776,25,445,53590.70,55765.60,True,True
5777,25,456,55107.10,55838.50,True,True
5778,25,441,56172.40,53809.00,True,True
5779,25,448,54886.70,54572.40,True,True
5780,25,445,56245.40,54565.00,True,True
5781,25,460,56903.00,55455.50,True,True
5782,25,442,54295.10,52696.80,True,True
5783,25,511,55125.80,55098.80,True,True
5784,25,438,53943.10,52446.80,True,True
5785,25,446,55044.70,55052.00,True,True
5786,25,450,54764.50,53931.00,True,True
5787,25,446,55812.10,55947.20,True,True
5788,25,437,56416.80,54308.90,True,True
5789,25,444,55333.50,55270.40,True,True
5790,25,438,53170.50,55087.40,True,True
5791,25,443,54654.00,54790.00,True,True
5792,25,439,56550.90,52117.10,True,True
5793,25,452,55837.40,55736.10,True,True
5794,25,442,53682.70,55732.90,True,True
5795,25,460,54071.40,55659.80,True,True
5796,25,443,53897.70,54267.20,True,True
5797,25,449,57042.20,55985.20,True,True
5798,25,442,54803.50,53851.10,True,True
5799,25,451,54214.10,56503.80,True,True
5800,25,444,51224.40,55011.10,True,True
5801,25,449,56163.70,55825.50,True,True
5802,25,443,55729.20,56337.30,True,True
5803,25,514,55562.60,54657.20,True,True
5804,25,450,53544.70,54643.10,True,True
5805,25,447,53068.50,54940.30,True,True
5806,25,440,56394.40,55989.90,True,True
5807,25,447,54125.10,57029.30,True,True
5808,25,462,57556.10,57877.90,True,True
5809,25,447,55739.90,55499.40,True,True
5810,25,441,55364.20,57438.80,True,True
5811,25,449,56299.30,57529.90,True,True
5812,25,441,53717.50,62632.40,True,True
5813,25,447,53770.10,55471.70,True,True
5814,25,452,54653.50,54649.60,True,True
5815,25,449,56158.10,55300.70,True,True
5816,25,441,55776.50,56149.90,True,True
5817,25,447,55376.50,55625.10,True,True
5818,25,474,54988.70,55149.20,True,True
5819,25,448,54043.20,55050.50,True,True
5820,25,442,55985.60,54615.10,True,True
5821,25,449,56786.00,55961.80,True,True
5822,25,442,55534.10,54473.00,True,True
5823,25,457,55878.70,55974.40,True,True
5824,25,442,55434.30,54467.60,True,True
5825,25,447,53569.10,55326.40,True,True
5826,25,442,56832.50,56911.00,True,True
5827,25,447,54939.00,57176.30,True,True
5828,25,451,58449.80,54642.80,True,True
5829,25,447,56342.70,55277.00,True,True
5830,25,442,56186.80,54869.80,True,True
5831,25,447,54023.30,55016.70,True,True
5832,25,442,54644.20,56848.30,True,True
5833,25,448,54597.30,54446.90,True,True
5834,25,441,54635.60,55286.50,True,True
5835,25,448,54829.40,56987.20,True,True
5836,25,442,53482.70,54361.70,True,True
5837,25,450,56985.30,56385.80,True,True
5838,25,444,53961.90,54598.80,True,True
5839,25,449,54592.20,56460.30,True,True
5840,25,449,55038.90,54655.90,True,True
5841,25,448,55281.10,54391.70,True,True
5842,25,453,55546.40,56226.60,True,True
5843,25,451,56404.30,54428.50,True,True
5844,25,443,54681.60,53347.20,True,True
5845,25,450,52215.10,54136.70,True,True
5846,25,471,54635.00,56404.70,True,True
5847,25,449,55649.30,55188.00,True,True
5848,25,441,56642.70,56934.60,True,True
5849,25,448,55074.00,55141.10,True,True
5850,25,443,54775.00,53849.10,True,True
5851,25,458,55216.60,56788.90,True,True
5852,25,441,53949.50,54728.50,True,True
5853,25,448,54459.20,55551.90,True,True
5854,25,444,55087.90,56614.90,True,True
5855,25,451,53680.80,56433.40,True,True
5856,25,443,55526.30,55143.50,True,True
5857,25,449,54556.90,53536.30,True,True
5858,25,444,54645.50,53542.80,True,True
5859,25,450,55375.40,55593.70,True,True
5860,25,442,54689.40,57151.70,True,True
5861,25,449,55395.10,53737.60,True,True
5862,25,442,55203.30,57337.90,True,True
5863,25,451,54678.60,57265.70,True,True
5864,25,445,53779.70,57500.50,True,True
5865,25,449,54122.00,55814.70,True,True
5866,25,443,55711.70,55658.80,True,True
5867,25,449,53927.90,57106.80,True,True
5868,25,459,54238.70,56056.30,True,True
5869,25,450,55923.50,54424.50,True,True
5870,25,452,54209.90,54638.40,True,True
5871,25,451,52797.90,54528.60,True,True
5872,25,443,57201.70,54995.30,True,True
5873,25,448,53356.40,57983.00,True,True
5874,25,441,57403.70,55449.20,True,True
5875,25,448,56877.40,54487.50,True,True
5876,25,443,56021.50,57293.30,True,True
5877,25,448,57341.20,58311.20,True,True
5878,25,442,56964.60,57784.30,True,True
5879,25,462,58740.30,55871.60,True,True
5880,25,442,56191.30,56217.60,True,True
5881,25,449,55866.30,56474.00,True,True
5882,25,444,53444.40,54898.60,True,True
5883,25,452,55387.60,53242.50,True,True
5884,25,442,54802.50,54324.40,True,True
5885,25,460,55764.20,52550.30,True,True
5886,25,447,53846.70,56094.20,True,True
5887,25,449,54343.90,54531.70,True,True
5888,25,463,54751.80,55809.40,True,True
5889,25,448,54614.80,55684.20,True,True
5890,25,441,55367.20,55461.00,True,True
5891,25,448,55152.30,56485.30,True,True
5892,25,450,54134.50,53934.50,True,True
5893,25,448,55004.40,55984.60,True,True
5894,25,441,56511.20,54978.30,True,True
5895,25,446,56370.70,55366.90,True,True
5896,25,443,55242.90,54524.30,True,True
5897,25,448,56623.70,56476.50,True,True
5898,25,442,53604.50,54749.70,True,True
5899,25,447,55327.00,54952.50,True,True
5900,25,441,56102.60,53495.90,True,True
5901,25,446,53549.30,56679.90,True,True
5902,25,444,57136.50,55309.70,True,True
5903,25,448,57389.20,55079.90,True,True
5904,25,459,55733.60,58704.60,True,True
5905,25,446,54213.90,54329.20,True,True
5906,25,441,56899.40,56693.00,True,True
5907,25,499,56141.20,59101.80,True,True
5908,25,451,59868.70,54798.20,True,True
5909,25,447,57850.40,58062.50,True,True
5910,25,444,57980.40,56194.90,True,True
5911,25,449,57928.10,56816.40,True,True
5912,25,483,56791.60,56548.50,True,True
5913,25,462,55970.90,55037.60,True,True
5914,25,442,56460.30,55053.20,True,True
5915,25,447,54851.60,56262.60,True,True
