Block_Index,Size_Bytes,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
4049,4096,6,21,True,True
4050,4096,23,19,True,True
4051,4096,9,16,True,True
4052,4096,22,16,True,True
4053,4096,8,21,True,True
4054,4096,23,47,True,True
4055,4096,7,34,True,True
4056,4096,22,39,True,True
4057,4096,5,28,True,True
4058,4096,29,34,True,True
4059,4096,101,35,True,True
4060,4096,22,24,True,True
4061,4096,5,10,True,True
4062,4096,4,27,True,True
4063,4096,22,34,True,True
4064,4096,5,35,True,True
4065,4096,21,43,True,True
4066,4096,6,55,True,True
4067,4096,216,36,True,True
4068,4096,6,43,True,True
4069,4096,25,48,True,True
4070,4096,84,43,True,True
4071,4096,20,29,True,True
4072,4096,5,17,True,True
4073,4096,22,34,True,True
4074,4096,5,18,True,True
4075,4096,19,32,True,True
4076,4096,31,4,True,True
4077,4096,6,35,True,True
4078,4096,18,43,True,True
4079,4096,7,47,True,True
4080,4096,20,25,True,True
4081,4096,95,19,True,True
4082,4096,19,16,True,True
4083,4096,138,19,True,True
4084,4096,19,35,True,True
4085,4096,9,37,True,True
4086,4096,24,33,True,True
4087,4096,31,14,True,True
4088,4096,6,16,True,True
4089,4096,9,35,True,True
4090,4096,25,13,True,True
4091,4096,51,14,True,True
4092,4096,247,28,True,True
4093,4096,16,5,True,True
4094,4096,30,6,True,True
4095,4096,21,17,True,True
4096,4096,22,16,True,True
4097,4096,23,25,True,True
4098,4096,27,53,True,True
4099,4096,24,34,True,True
4100,4096,28,16,True,True
4101,4096,25,17,True,True
4102,4096,8,17,True,True
4103,4096,22,33,True,True
4104,4096,9,28,True,True
4105,4096,19,34,True,True
4106,4096,23,33,True,True
4107,4096,5,43,True,True
4108,4096,21,28,True,True
4109,4096,6,32,True,True
4110,4096,22,33,True,True
4111,4096,6,19,True,True
4112,4096,20,55,True,True
4113,4096,28,27,True,True
4114,4096,8,18,True,True
4115,4096,22,44,True,True
4116,4096,7,34,True,True
4117,4096,22,30,True,True
4118,4096,6,25,True,True
4119,4096,22,35,True,True
4120,4096,5,42,True,True
4121,4096,29,43,True,True
4122,4096,31,47,True,True
4123,4096,108,44,True,True
4124,4096,22,16,True,True
4125,4096,6,34,True,True
4126,4096,23,42,True,True
4127,4096,8,54,True,True
4128,4096,22,42,True,True
4129,4096,8,46,True,True
4130,4096,24,41,True,True
4131,4096,9,34,True,True
4132,4096,23,35,True,True
4133,4096,8,18,True,True
4134,4096,30,38,True,True
4135,4096,23,25,True,True
4136,4096,9,16,True,True
4137,4096,24,37,True,True
4138,4096,9,9,True,True
4139,4096,6,26,True,True
4140,4096,26,47,True,True
4141,4096,19,25,True,True
4142,4096,21,34,True,True
4143,4096,17,11,True,True
4144,4096,128,40,True,True
4145,4096,15,49,True,True
4146,4096,32,25,True,True
4147,4096,16,52,True,True
4148,4096,8,14,True,True
4149,4096,6,16,True,True
4150,4096,6,10,True,True
4151,4096,29,17,True,True
4152,4096,7,5,True,True
4153,4096,6,25,True,True
4154,4096,6,4,True,True
4155,4096,29,17,True,True
4156,4096,28,17,True,True
4157,4096,28,28,True,True
4158,4096,24,42,True,True
4159,4096,9,34,True,True
4160,4096,41,30,True,True
4161,4096,19,20,True,True
4162,4096,40,20,True,True
4163,4096,42,16,True,True
4164,4096,19,4,True,True
4165,4096,6,28,True,True
4166,4096,37,33,True,True
4167,4096,30,50,True,True
4168,4096,33,32,True,True
4169,4096,25,43,True,True
4170,4096,225,43,True,True
4171,4096,26,27,True,True
4172,4096,7,37,True,True
4173,4096,23,44,True,True
4174,4096,28,28,True,True
4175,4096,28,62,True,True
4176,4096,9,36,True,True
4177,4096,21,27,True,True
4178,4096,7,23,True,True
4179,4096,29,34,True,True
4180,4096,21,41,True,True
4181,4096,28,34,True,True
4182,4096,10,34,True,True
4183,4096,26,22,True,True
4184,4096,30,41,True,True
4185,4096,34,44,True,True
4186,4096,10,33,True,True
4187,4096,28,34,True,True
4188,4096,22,21,True,True
4189,4096,21,29,True,True
4190,4096,27,49,True,True
4191,4096,29,28,True,True
4192,4096,7,20,True,True
4193,4096,23,17,True,True
4194,4096,23,20,True,True
4195,4096,27,16,True,True
4196,4096,18,34,True,True
4197,4096,27,45,True,True
4198,4096,5,33,True,True
4199,4096,22,42,True,True
4200,4096,21,24,True,True
4201,4096,28,39,True,True
4202,4096,6,19,True,True
4203,4096,23,20,True,True
4204,4096,7,28,True,True
4205,4096,25,34,True,True
4206,4096,7,18,True,True
4207,4096,24,42,True,True
4208,4096,8,34,True,True
4209,4096,26,33,True,True
4210,4096,6,14,True,True
4211,4096,18,7,True,True
4212,4096,16,4,True,True
4213,4096,6,4,True,True
4214,4096,5,4,True,True
4215,4096,6,4,True,True
4216,4096,5,33,True,True
4217,4096,6,14,True,True
4218,4096,29,46,True,True
4219,4096,26,16,True,True
4220,4096,6,39,True,True
4221,4096,35,33,True,True
4222,4096,26,33,True,True
4223,4096,7,37,True,True
4224,4096,18,34,True,True
4225,4096,8,16,True,True
4226,4096,7,19,True,True
4227,4096,258,24,True,True
4228,4096,10,17,True,True
4229,4096,11,8,True,True
4230,4096,5,4,True,True
4231,4096,4,24,True,True
4232,4096,4,13,True,True
4233,1253,2,12,True,True
